gss.code,sex,age,year,popn
E06000005,F,85,2022,314.238954014
E06000005,F,85,2023,305.996895398
E06000005,F,85,2024,316.6449579634
E06000005,F,85,2025,273.8248154085
E06000005,F,85,2026,282.2083479577
E06000005,F,85,2027,260.4220230989
E06000005,F,85,2028,277.2023028122
E06000005,F,85,2029,369.0873126062
E06000005,F,85,2030,321.0300354036
E06000005,F,85,2031,361.8809805088
E06000005,F,85,2032,533.9647134978
E06000005,F,85,2033,286.8198893726
E06000005,F,85,2034,352.6143235673
E06000005,F,85,2035,373.459990231
E06000005,F,85,2036,361.9755505826
E06000005,F,85,2037,328.1029625582
E06000005,F,86,2011,245
E06000005,F,86,2012,250
E06000005,F,86,2013,250
E06000005,F,86,2014,228
E06000005,F,86,2015,248.2445540422
E06000005,F,86,2016,235.2765464428
E06000005,F,86,2017,226.9135234883
E06000005,F,86,2018,255.5649271003
E06000005,F,86,2019,260.1944308024
E06000005,F,86,2020,225.0952212042
E06000005,F,86,2021,298.5943884499
E06000005,F,86,2022,262.486389371
E06000005,F,86,2023,292.4575624472
E06000005,F,86,2024,281.5857376766
E06000005,F,86,2025,293.1877287635
E06000005,F,86,2026,249.3495905696
E06000005,F,86,2027,261.5796209457
E06000005,F,86,2028,238.7201942809
E06000005,F,86,2029,257.5062328748
E06000005,F,86,2030,347.7428958273
E06000005,F,86,2031,291.7679665015
E06000005,F,86,2032,337.5303301314
E06000005,F,86,2033,505.5987276268
E06000005,F,86,2034,243.7070471714
E06000005,F,86,2035,332.480691279
E06000005,F,86,2036,345.5370757512
E06000005,F,86,2037,332.9070273574
E06000005,F,87,2011,225
E06000005,F,87,2012,217
E06000005,F,87,2013,221
E06000005,F,87,2014,229
E06000005,F,87,2015,206.6237274005
E06000005,F,87,2016,229.0791619824
E06000005,F,87,2017,213.8924522686
E06000005,F,87,2018,207.029947366
E06000005,F,87,2019,236.3593986053
E06000005,F,87,2020,238.0910151504
E06000005,F,87,2021,202.8207137269
E06000005,F,87,2022,279.8047519537
E06000005,F,87,2023,236.0903693171
E06000005,F,87,2024,270.380728149
E06000005,F,87,2025,256.1208553152
E06000005,F,87,2026,269.131788629
E06000005,F,87,2027,224.0081092826
E06000005,F,87,2028,240.6965705302
E06000005,F,87,2029,216.1882457281
E06000005,F,87,2030,237.3958216055
E06000005,F,87,2031,325.5370767285
E06000005,F,87,2032,260.8533785569
E06000005,F,87,2033,313.0067945343
E06000005,F,87,2034,475.9221902529
E06000005,F,87,2035,197.9337056306
E06000005,F,87,2036,314.1739140728
E06000005,F,87,2037,315.7452215002
E06000005,F,88,2011,208
E06000005,F,88,2012,203
E06000005,F,88,2013,197
E06000005,F,88,2014,189
E06000005,F,88,2015,212.1862414489
E06000005,F,88,2016,187.5530407309
E06000005,F,88,2017,212.4062491595
E06000005,F,88,2018,194.8003502442
E06000005,F,88,2019,189.6515878815
E06000005,F,88,2020,219.4822150694
E06000005,F,88,2021,218.3101448984
E06000005,F,88,2022,183.1539317428
E06000005,F,88,2023,263.5600444867
E06000005,F,88,2024,212.0190023569
E06000005,F,88,2025,251.3263203839
E06000005,F,88,2026,233.2403081772
E06000005,F,88,2027,248.0117178318
E06000005,F,88,2028,201.4502026088
E06000005,F,88,2029,222.6709203317
E06000005,F,88,2030,196.0969897423
E06000005,F,88,2031,219.8912483857
E06000005,F,88,2032,305.7163915373
E06000005,F,88,2033,232.6785502729
E06000005,F,88,2034,291.9414047517
E06000005,F,88,2035,449.0882069297
E06000005,F,88,2036,155.8031923656
E06000005,F,88,2037,300.5915032482
E06000005,F,89,2011,184
E06000005,F,89,2012,190
E06000005,F,89,2013,176
E06000005,F,89,2014,184
E06000005,F,89,2015,169.9626758216
E06000005,F,89,2016,194.6457734123
E06000005,F,89,2017,167.380515063
E06000005,F,89,2018,195.1411272744
E06000005,F,89,2019,174.5750030085
E06000005,F,89,2020,171.6192889098
E06000005,F,89,2021,201.7650957391
E06000005,F,89,2022,197.378457355
E06000005,F,89,2023,162.6900090329
E06000005,F,89,2024,246.7950900602
E06000005,F,89,2025,186.2855860291
E06000005,F,89,2026,232.0452750061
E06000005,F,89,2027,209.0797237491
E06000005,F,89,2028,226.3000421851
E06000005,F,89,2029,177.9022553845
E06000005,F,89,2030,204.2838231027
E06000005,F,89,2031,174.8967202045
E06000005,F,89,2032,201.8246434198
E06000005,F,89,2033,284.778354186
E06000005,F,89,2034,202.8948262462
E06000005,F,89,2035,270.8892495161
E06000005,F,89,2036,420.7855338045
E06000005,F,89,2037,111.5164776301
E06000005,F,90,2011,631
E06000005,F,90,2012,670
E06000005,F,90,2013,684
E06000005,F,90,2014,700
E06000005,F,90,2015,756.5701381365
E06000005,F,90,2016,788.5151884518
E06000005,F,90,2017,839.164446197
E06000005,F,90,2018,853.0688440335
E06000005,F,90,2019,892.1314832417
E06000005,F,90,2020,903.3169679333
E06000005,F,90,2021,909.4532441129
E06000005,F,90,2022,944.5868511948
E06000005,F,90,2023,968.7581540032
E06000005,F,90,2024,953.7170661852
E06000005,F,90,2025,1025.5961750721
E06000005,F,90,2026,1023.5127631804
E06000005,F,90,2027,1067.5789751927
E06000005,F,90,2028,1080.4321284681
E06000005,F,90,2029,1108.0999820666
E06000005,F,90,2030,1082.1916861442
E06000005,F,90,2031,1087.5139988414
E06000005,F,90,2032,1062.4530755085
E06000005,F,90,2033,1069.0105205916
E06000005,F,90,2034,1157.2943738228
E06000005,F,90,2035,1147.1713424054
E06000005,F,90,2036,1206.9373781024
E06000005,F,90,2037,1405.4137848007
E06000005,M,0,2011,695
E06000005,M,0,2012,694
E06000005,M,0,2013,662
E06000005,M,0,2014,637
E06000005,M,0,2015,619.6045022428
E06000005,M,0,2016,620.6416493852
E06000005,M,0,2017,619.2737185069
E06000005,M,0,2018,619.3590525294
E06000005,M,0,2019,617.4969750721
E06000005,M,0,2020,614.4719432492
E06000005,M,0,2021,610.7268918159
E06000005,M,0,2022,607.3474082822
E06000005,M,0,2023,601.9910707411
E06000005,M,0,2024,599.2272135115
E06000005,M,0,2025,595.1912810824
E06000005,M,0,2026,592.7829330883
E06000005,M,0,2027,589.9315946326
E06000005,M,0,2028,586.9334091876
E06000005,M,0,2029,584.8848304153
E06000005,M,0,2030,581.9324657155
E06000005,M,0,2031,579.5486022337
E06000005,M,0,2032,577.8978947488
E06000005,M,0,2033,575.8122441073
E06000005,M,0,2034,574.2590967128
E06000005,M,0,2035,571.9393749639
E06000005,M,0,2036,571.2536968859
E06000005,M,0,2037,568.9744066563
E06000005,M,1,2011,687
E06000005,M,1,2012,684
E06000005,M,1,2013,686
E06000005,M,1,2014,657
E06000005,M,1,2015,636.3101156069
E06000005,M,1,2016,618.9205975851
E06000005,M,1,2017,619.9627705998
E06000005,M,1,2018,618.5945385154
E06000005,M,1,2019,618.6802679806
E06000005,M,1,2020,616.8181657461
E06000005,M,1,2021,613.7936721031
E06000005,M,1,2022,610.0494948008
E06000005,M,1,2023,606.6710933993
E06000005,M,1,2024,601.3157322748
E06000005,M,1,2025,598.5534228375
E06000005,M,1,2026,594.5182887636
E06000005,M,1,2027,592.1111069933
E06000005,M,1,2028,589.2604642548
E06000005,M,1,2029,586.2631026951
E06000005,M,1,2030,584.2153902122
E06000005,M,1,2031,581.2636173368
E06000005,M,1,2032,578.8806069685
E06000005,M,1,2033,577.230588215
E06000005,M,1,2034,575.1454144576
E06000005,M,1,2035,573.5928697144
E06000005,M,1,2036,571.2735966779
E06000005,M,1,2037,570.58858891
E06000005,M,2,2011,682
E06000005,M,2,2012,694
E06000005,M,2,2013,688
E06000005,M,2,2014,687
E06000005,M,2,2015,660.8333333333
E06000005,M,2,2016,640.1434489403
E06000005,M,2,2017,622.7539309185
E06000005,M,2,2018,623.7961039331
E06000005,M,2,2019,622.4278718487
E06000005,M,2,2020,622.513601314
E06000005,M,2,2021,620.6514990794
E06000005,M,2,2022,617.6270054364
E06000005,M,2,2023,613.8828281342
E06000005,M,2,2024,610.5044267326
E06000005,M,2,2025,605.1490656081
E06000005,M,2,2026,602.3867561708
E06000005,M,2,2027,598.351622097
E06000005,M,2,2028,595.9444403266
E06000005,M,2,2029,593.0937975882
E06000005,M,2,2030,590.0964360284
E06000005,M,2,2031,588.0487235455
E06000005,M,2,2032,585.0969506701
E06000005,M,2,2033,582.7139403019
E06000005,M,2,2034,581.0639215484
E06000005,M,2,2035,578.9787477909
E06000005,M,2,2036,577.4262030478
E06000005,M,2,2037,575.1069300112
E06000005,M,3,2011,612
E06000005,M,3,2012,680
E06000005,M,3,2013,694
E06000005,M,3,2014,669
E06000005,M,3,2015,685.9166666667
E06000005,M,3,2016,659.75
E06000005,M,3,2017,639.0601156069
E06000005,M,3,2018,621.6705975851
E06000005,M,3,2019,622.7127705998
E06000005,M,3,2020,621.3445385154
E06000005,M,3,2021,621.4302679806
E06000005,M,3,2022,619.5681657461
E06000005,M,3,2023,616.5436721031
E06000005,M,3,2024,612.7994948008
E06000005,M,3,2025,609.4210933993
E06000005,M,3,2026,604.0657322748
E06000005,M,3,2027,601.3034228375
E06000005,M,3,2028,597.2682887636
E06000005,M,3,2029,594.8611069933
E06000005,M,3,2030,592.0104642548
E06000005,M,3,2031,589.0131026951
E06000005,M,3,2032,586.9653902122
E06000005,M,3,2033,584.0136173368
E06000005,M,3,2034,581.6306069685
E06000005,M,3,2035,579.980588215
E06000005,M,3,2036,577.8954144576
E06000005,M,3,2037,576.3428697144
E06000005,M,4,2011,642
E06000005,M,4,2012,607
E06000005,M,4,2013,671
E06000005,M,4,2014,685
E06000005,M,4,2015,666.8859269933
E06000005,M,4,2016,683.8078138539
E06000005,M,4,2017,657.6362705628
E06000005,M,4,2018,636.9539284012
E06000005,M,4,2019,619.5703707086
E06000005,M,4,2020,620.617553394
E06000005,M,4,2021,619.2490195279
E06000005,M,4,2022,619.3351433833
E06000005,M,4,2023,617.4730163291
E06000005,M,4,2024,614.4490593222
E06000005,M,4,2025,610.7057534773
E06000005,M,4,2026,607.3284308383
E06000005,M,4,2027,601.9740430055
E06000005,M,4,2028,599.2132766195
E06000005,M,4,2029,595.1789381556
E06000005,M,4,2030,592.7729190188
E06000005,M,4,2031,589.9229696576
E06000005,M,4,2032,586.9264294089
E06000005,M,4,2033,584.8795804823
E06000005,M,4,2034,581.9283974769
E06000005,M,4,2035,579.5462375937
E06000005,M,4,2036,577.8969053416
E06000005,M,4,2037,575.812206896
E06000005,M,5,2011,672
E06000005,M,5,2012,632
E06000005,M,5,2013,602
E06000005,M,5,2014,681
E06000005,M,5,2015,684.5833333333
E06000005,M,5,2016,666.4692603266
E06000005,M,5,2017,683.3911471872
E06000005,M,5,2018,657.2196038961
E06000005,M,5,2019,636.5372617345
E06000005,M,5,2020,619.1537040419
E06000005,M,5,2021,620.2008867274
E06000005,M,5,2022,618.8323528612
E06000005,M,5,2023,618.9184767166
E06000005,M,5,2024,617.0563496625
E06000005,M,5,2025,614.0323926555
E06000005,M,5,2026,610.2890868106
E06000005,M,5,2027,606.9117641716
E06000005,M,5,2028,601.5573763389
E06000005,M,5,2029,598.7966099528
E06000005,M,5,2030,594.7622714889
E06000005,M,5,2031,592.3562523521
E06000005,M,5,2032,589.5063029909
E06000005,M,5,2033,586.5097627423
E06000005,M,5,2034,584.4629138156
E06000005,M,5,2035,581.5117308102
E06000005,M,5,2036,579.129570927
E06000005,M,5,2037,577.4802386749
E06000005,M,6,2011,653
E06000005,M,6,2012,665
E06000005,M,6,2013,626
E06000005,M,6,2014,598
E06000005,M,6,2015,679.3333333333
E06000005,M,6,2016,682.9166666667
E06000005,M,6,2017,664.8025936599
E06000005,M,6,2018,681.7244805206
E06000005,M,6,2019,655.5529372294
E06000005,M,6,2020,634.8705950679
E06000005,M,6,2021,617.4870373752
E06000005,M,6,2022,618.5342200607
E06000005,M,6,2023,617.1656861945
E06000005,M,6,2024,617.25181005
E06000005,M,6,2025,615.3896829958
E06000005,M,6,2026,612.3657259889
E06000005,M,6,2027,608.622420144
E06000005,M,6,2028,605.2450975049
E06000005,M,6,2029,599.8907096722
E06000005,M,6,2030,597.1299432862
E06000005,M,6,2031,593.0956048222
E06000005,M,6,2032,590.6895856855
E06000005,M,6,2033,587.8396363243
E06000005,M,6,2034,584.8430960756
E06000005,M,6,2035,582.7962471489
E06000005,M,6,2036,579.8450641436
E06000005,M,6,2037,577.4629042603
E06000005,M,7,2011,650
E06000005,M,7,2012,651
E06000005,M,7,2013,672
E06000005,M,7,2014,631
E06000005,M,7,2015,599.1666666667
E06000005,M,7,2016,680.5
E06000005,M,7,2017,684.0833333333
E06000005,M,7,2018,665.9692603266
E06000005,M,7,2019,682.8911471872
E06000005,M,7,2020,656.7196038961
E06000005,M,7,2021,636.0372617345
E06000005,M,7,2022,618.6537040419
E06000005,M,7,2023,619.7008867274
E06000005,M,7,2024,618.3323528612
E06000005,M,7,2025,618.4184767166
E06000005,M,7,2026,616.5563496625
E06000005,M,7,2027,613.5323926555
E06000005,M,7,2028,609.7890868106
E06000005,M,7,2029,606.4117641716
E06000005,M,7,2030,601.0573763389
E06000005,M,7,2031,598.2966099528
E06000005,M,7,2032,594.2622714889
E06000005,M,7,2033,591.8562523521
E06000005,M,7,2034,589.0063029909
E06000005,M,7,2035,586.0097627423
E06000005,M,7,2036,583.9629138156
E06000005,M,7,2037,581.0117308102
E06000005,M,8,2011,654
E06000005,M,8,2012,646
E06000005,M,8,2013,652
E06000005,M,8,2014,679
E06000005,M,8,2015,632.25
E06000005,M,8,2016,600.4166666667
E06000005,M,8,2017,681.75
E06000005,M,8,2018,685.3333333333
E06000005,M,8,2019,667.2192603266
E06000005,M,8,2020,684.1411471872
E06000005,M,8,2021,657.9696038961
E06000005,M,8,2022,637.2872617345
E06000005,M,8,2023,619.9037040419
E06000005,M,8,2024,620.9508867274
E06000005,M,8,2025,619.5823528612
E06000005,M,8,2026,619.6684767166
E06000005,M,8,2027,617.8063496625
E06000005,M,8,2028,614.7823926555
E06000005,M,8,2029,611.0390868106
E06000005,M,8,2030,607.6617641716
E06000005,M,8,2031,602.3073763389
E06000005,M,8,2032,599.5466099528
E06000005,M,8,2033,595.5122714889
E06000005,M,8,2034,593.1062523521
E06000005,M,8,2035,590.2563029909
E06000005,M,8,2036,587.2597627423
E06000005,M,8,2037,585.2129138156
E06000005,M,9,2011,601
E06000005,M,9,2012,631
E06000005,M,9,2013,650
E06000005,M,9,2014,647
E06000005,M,9,2015,675.9166666667
E06000005,M,9,2016,629.1666666667
E06000005,M,9,2017,597.3333333333
E06000005,M,9,2018,678.6666666667
E06000005,M,9,2019,682.25
E06000005,M,9,2020,664.1359269933
E06000005,M,9,2021,681.0578138539
E06000005,M,9,2022,654.8862705628
E06000005,M,9,2023,634.2039284012
E06000005,M,9,2024,616.8203707086
E06000005,M,9,2025,617.867553394
E06000005,M,9,2026,616.4990195279
E06000005,M,9,2027,616.5851433833
E06000005,M,9,2028,614.7230163291
E06000005,M,9,2029,611.6990593222
E06000005,M,9,2030,607.9557534773
E06000005,M,9,2031,604.5784308383
E06000005,M,9,2032,599.2240430055
E06000005,M,9,2033,596.4632766195
E06000005,M,9,2034,592.4289381556
E06000005,M,9,2035,590.0229190188
E06000005,M,9,2036,587.1729696576
E06000005,M,9,2037,584.1764294089
E06000005,M,10,2011,551
E06000005,M,10,2012,601
E06000005,M,10,2013,626
E06000005,M,10,2014,654
E06000005,M,10,2015,645.75
E06000005,M,10,2016,674.6666666667
E06000005,M,10,2017,627.9166666667
E06000005,M,10,2018,596.0833333333
E06000005,M,10,2019,677.4166666667
E06000005,M,10,2020,681
E06000005,M,10,2021,662.8859269933
E06000005,M,10,2022,679.8078138539
E06000005,M,10,2023,653.6362705628
E06000005,M,10,2024,632.9539284012
E06000005,M,10,2025,615.5703707086
E06000005,M,10,2026,616.617553394
E06000005,M,10,2027,615.2490195279
E06000005,M,10,2028,615.3351433833
E06000005,M,10,2029,613.4730163291
E06000005,M,10,2030,610.4490593222
E06000005,M,10,2031,606.7057534773
E06000005,M,10,2032,603.3284308383
E06000005,M,10,2033,597.9740430055
E06000005,M,10,2034,595.2132766195
E06000005,M,10,2035,591.1789381556
E06000005,M,10,2036,588.7729190188
E06000005,M,10,2037,585.9229696576
E06000005,M,11,2011,608
E06000005,M,11,2012,540
E06000005,M,11,2013,606
E06000005,M,11,2014,627
E06000005,M,11,2015,651.9166666667
E06000005,M,11,2016,643.6666666667
E06000005,M,11,2017,672.5833333333
E06000005,M,11,2018,625.8333333333
E06000005,M,11,2019,594
E06000005,M,11,2020,675.3333333333
E06000005,M,11,2021,678.9166666667
E06000005,M,11,2022,660.8025936599
E06000005,M,11,2023,677.7244805206
E06000005,M,11,2024,651.5529372294
E06000005,M,11,2025,630.8705950679
E06000005,M,11,2026,613.4870373752
E06000005,M,11,2027,614.5342200607
E06000005,M,11,2028,613.1656861945
E06000005,M,11,2029,613.25181005
E06000005,M,11,2030,611.3896829958
E06000005,M,11,2031,608.3657259889
E06000005,M,11,2032,604.622420144
E06000005,M,11,2033,601.2450975049
E06000005,M,11,2034,595.8907096722
E06000005,M,11,2035,593.1299432862
E06000005,M,11,2036,589.0956048222
E06000005,M,11,2037,586.6895856855
E06000005,M,12,2011,599
E06000005,M,12,2012,603
E06000005,M,12,2013,540
E06000005,M,12,2014,611
E06000005,M,12,2015,625.25
E06000005,M,12,2016,650.1666666667
E06000005,M,12,2017,641.9166666667
E06000005,M,12,2018,670.8333333333
E06000005,M,12,2019,624.0833333333
E06000005,M,12,2020,592.25
E06000005,M,12,2021,673.5833333333
E06000005,M,12,2022,677.1666666667
E06000005,M,12,2023,659.0525936599
E06000005,M,12,2024,675.9744805206
E06000005,M,12,2025,649.8029372294
E06000005,M,12,2026,629.1205950679
E06000005,M,12,2027,611.7370373752
E06000005,M,12,2028,612.7842200607
E06000005,M,12,2029,611.4156861945
E06000005,M,12,2030,611.50181005
E06000005,M,12,2031,609.6396829958
E06000005,M,12,2032,606.6157259889
E06000005,M,12,2033,602.872420144
E06000005,M,12,2034,599.4950975049
E06000005,M,12,2035,594.1407096722
E06000005,M,12,2036,591.3799432862
E06000005,M,12,2037,587.3456048222
E06000005,M,13,2011,659
E06000005,M,13,2012,590
E06000005,M,13,2013,611
E06000005,M,13,2014,547
E06000005,M,13,2015,613.25
E06000005,M,13,2016,627.5
E06000005,M,13,2017,652.4166666667
E06000005,M,13,2018,644.1666666667
E06000005,M,13,2019,673.0833333333
E06000005,M,13,2020,626.3333333333
E06000005,M,13,2021,594.5
E06000005,M,13,2022,675.8333333333
E06000005,M,13,2023,679.4166666667
E06000005,M,13,2024,661.3025936599
E06000005,M,13,2025,678.2244805206
E06000005,M,13,2026,652.0529372294
E06000005,M,13,2027,631.3705950679
E06000005,M,13,2028,613.9870373752
E06000005,M,13,2029,615.0342200607
E06000005,M,13,2030,613.6656861945
E06000005,M,13,2031,613.75181005
E06000005,M,13,2032,611.8896829958
E06000005,M,13,2033,608.8657259889
E06000005,M,13,2034,605.122420144
E06000005,M,13,2035,601.7450975049
E06000005,M,13,2036,596.3907096722
E06000005,M,13,2037,593.6299432862
E06000005,M,14,2011,657
E06000005,M,14,2012,657
E06000005,M,14,2013,598
E06000005,M,14,2014,620
E06000005,M,14,2015,545.8871308017
E06000005,M,14,2016,612.1605842413
E06000005,M,14,2017,626.3896116295
E06000005,M,14,2018,651.3017754394
E06000005,M,14,2019,643.0438918432
E06000005,M,14,2020,671.9631717642
E06000005,M,14,2021,625.2040200933
E06000005,M,14,2022,593.3854839599
E06000005,M,14,2023,674.7288864502
E06000005,M,14,2024,678.2864782005
E06000005,M,14,2025,660.1712793736
E06000005,M,14,2026,677.0988988921
E06000005,M,14,2027,650.9219987593
E06000005,M,14,2028,630.2479404269
E06000005,M,14,2029,612.8709251578
E06000005,M,14,2030,613.9236068987
E06000005,M,14,2031,612.5547399054
E06000005,M,14,2032,612.6412969466
E06000005,M,14,2033,610.779142501
E06000005,M,14,2034,607.7557747834
E06000005,M,14,2035,604.0134257005
E06000005,M,14,2036,600.6372873491
E06000005,M,14,2037,595.2839679146
E06000005,M,15,2011,645
E06000005,M,15,2012,663
E06000005,M,15,2013,650
E06000005,M,15,2014,603
E06000005,M,15,2015,625.5
E06000005,M,15,2016,551.3871308017
E06000005,M,15,2017,617.6605842413
E06000005,M,15,2018,631.8896116295
E06000005,M,15,2019,656.8017754394
E06000005,M,15,2020,648.5438918432
E06000005,M,15,2021,677.4631717642
E06000005,M,15,2022,630.7040200933
E06000005,M,15,2023,598.8854839599
E06000005,M,15,2024,680.2288864502
E06000005,M,15,2025,683.7864782005
E06000005,M,15,2026,665.6712793736
E06000005,M,15,2027,682.5988988921
E06000005,M,15,2028,656.4219987593
E06000005,M,15,2029,635.7479404269
E06000005,M,15,2030,618.3709251578
E06000005,M,15,2031,619.4236068987
E06000005,M,15,2032,618.0547399054
E06000005,M,15,2033,618.1412969466
E06000005,M,15,2034,616.279142501
E06000005,M,15,2035,613.2557747834
E06000005,M,15,2036,609.5134257005
E06000005,M,15,2037,606.1372873491
E06000005,M,16,2011,717
E06000005,M,16,2012,642
E06000005,M,16,2013,656
E06000005,M,16,2014,644
E06000005,M,16,2015,605.1666666667
E06000005,M,16,2016,627.6666666667
E06000005,M,16,2017,553.5537974684
E06000005,M,16,2018,619.827250908
E06000005,M,16,2019,634.0562782961
E06000005,M,16,2020,658.968442106
E06000005,M,16,2021,650.7105585099
E06000005,M,16,2022,679.6298384309
E06000005,M,16,2023,632.87068676
E06000005,M,16,2024,601.0521506266
E06000005,M,16,2025,682.3955531169
E06000005,M,16,2026,685.9531448672
E06000005,M,16,2027,667.8379460403
E06000005,M,16,2028,684.7655655587
E06000005,M,16,2029,658.588665426
E06000005,M,16,2030,637.9146070936
E06000005,M,16,2031,620.5375918245
E06000005,M,16,2032,621.5902735654
E06000005,M,16,2033,620.2214065721
E06000005,M,16,2034,620.3079636133
E06000005,M,16,2035,618.4458091677
E06000005,M,16,2036,615.4224414501
E06000005,M,16,2037,611.6800923671
E06000005,M,17,2011,736
E06000005,M,17,2012,710
E06000005,M,17,2013,648
E06000005,M,17,2014,662
E06000005,M,17,2015,649.0276873805
E06000005,M,17,2016,610.2019763446
E06000005,M,17,2017,632.7247896337
E06000005,M,17,2018,558.5986864357
E06000005,M,17,2019,624.9156950395
E06000005,M,17,2020,639.1057557469
E06000005,M,17,2021,664.0095817325
E06000005,M,17,2022,655.7370650964
E06000005,M,17,2023,684.6612057992
E06000005,M,17,2024,637.8850588238
E06000005,M,17,2025,606.0940075125
E06000005,M,17,2026,687.4560898525
E06000005,M,17,2027,690.9658747074
E06000005,M,17,2028,672.8486135941
E06000005,M,17,2029,689.7868784892
E06000005,M,17,2030,663.6000257368
E06000005,M,17,2031,642.9413543278
E06000005,M,17,2032,625.5764777222
E06000005,M,17,2033,626.6393627521
E06000005,M,17,2034,625.2698712267
E06000005,M,17,2035,625.3572329565
E06000005,M,17,2036,623.4950271787
E06000005,M,17,2037,620.4727536597
E06000005,M,18,2011,622
E06000005,M,18,2012,684
E06000005,M,18,2013,686
E06000005,M,18,2014,611
E06000005,M,18,2015,643.0833333333
E06000005,M,18,2016,630.1110207139
E06000005,M,18,2017,591.285309678
E06000005,M,18,2018,613.808122967
E06000005,M,18,2019,539.682019769
E06000005,M,18,2020,605.9990283728
E06000005,M,18,2021,620.1890890802
E06000005,M,18,2022,645.0929150658
E06000005,M,18,2023,636.8203984297
E06000005,M,18,2024,665.7445391326
E06000005,M,18,2025,618.9683921572
E06000005,M,18,2026,587.1773408459
E06000005,M,18,2027,668.5394231858
E06000005,M,18,2028,672.0492080408
E06000005,M,18,2029,653.9319469275
E06000005,M,18,2030,670.8702118225
E06000005,M,18,2031,644.6833590701
E06000005,M,18,2032,624.0246876611
E06000005,M,18,2033,606.6598110555
E06000005,M,18,2034,607.7226960855
E06000005,M,18,2035,606.35320456
E06000005,M,18,2036,606.4405662898
E06000005,M,18,2037,604.578360512
E06000005,M,19,2011,604
E06000005,M,19,2012,512
E06000005,M,19,2013,587
E06000005,M,19,2014,578
E06000005,M,19,2015,505.9124810325
E06000005,M,19,2016,538.0379093571
E06000005,M,19,2017,525.0468373235
E06000005,M,19,2018,486.2287123312
E06000005,M,19,2019,508.7741931869
E06000005,M,19,2020,434.6349247164
E06000005,M,19,2021,500.995226416
E06000005,M,19,2022,515.1465364997
E06000005,M,19,2023,540.0420989289
E06000005,M,19,2024,531.7550447072
E06000005,M,19,2025,560.6840245761
E06000005,M,19,2026,513.8909847297
E06000005,M,19,2027,482.1272578795
E06000005,M,19,2028,563.5078884206
E06000005,M,19,2029,566.9701516382
E06000005,M,19,2030,548.8508687611
E06000005,M,19,2031,565.7997142818
E06000005,M,19,2032,539.6029643723
E06000005,M,19,2033,518.9595903681
E06000005,M,19,2034,501.6067683131
E06000005,M,19,2035,502.6797863994
E06000005,M,19,2036,501.3096682928
E06000005,M,19,2037,501.3978300932
E06000005,M,20,2011,571
E06000005,M,20,2012,569
E06000005,M,20,2013,453
E06000005,M,20,2014,553
E06000005,M,20,2015,544.8369973387
E06000005,M,20,2016,472.7691060281
E06000005,M,20,2017,505.0678190989
E06000005,M,20,2018,491.9990859294
E06000005,M,20,2019,453.212384253
E06000005,M,20,2020,475.8511263881
E06000005,M,20,2021,401.657423847
E06000005,M,20,2022,468.1961217322
E06000005,M,20,2023,482.1874418236
E06000005,M,20,2024,507.0493626088
E06000005,M,20,2025,498.7025287604
E06000005,M,20,2026,527.6515783019
E06000005,M,20,2027,480.7889314696
E06000005,M,20,2028,449.137884229
E06000005,M,20,2029,530.5946186159
E06000005,M,20,2030,533.8610219397
E06000005,M,20,2031,515.733885109
E06000005,M,20,2032,532.7263167018
E06000005,M,20,2033,506.4887090796
E06000005,M,20,2034,485.9084224933
E06000005,M,20,2035,468.6050850239
E06000005,M,20,2036,469.7197083853
E06000005,M,20,2037,468.3469102054
E06000005,M,21,2011,533
E06000005,M,21,2012,580
E06000005,M,21,2013,566
E06000005,M,21,2014,453
E06000005,M,21,2015,562.4226842327
E06000005,M,21,2016,554.1806180617
E06000005,M,21,2017,482.1186820673
E06000005,M,21,2018,514.4694635881
E06000005,M,21,2019,501.3773553174
E06000005,M,21,2020,462.6001133616
E06000005,M,21,2021,485.2668740457
E06000005,M,21,2022,411.0567936059
E06000005,M,21,2023,477.6491120858
E06000005,M,21,2024,491.5923158067
E06000005,M,21,2025,516.444161911
E06000005,M,21,2026,508.0793713274
E06000005,M,21,2027,537.0344648598
E06000005,M,21,2028,490.1508964851
E06000005,M,21,2029,458.5337250307
E06000005,M,21,2030,540.013304448
E06000005,M,21,2031,543.2208345906
E06000005,M,21,2032,525.0913801546
E06000005,M,21,2033,542.0969112094
E06000005,M,21,2034,515.8470162176
E06000005,M,21,2035,495.2856965287
E06000005,M,21,2036,477.9972156689
E06000005,M,21,2037,479.1243308457
E06000005,M,22,2011,535
E06000005,M,22,2012,551
E06000005,M,22,2013,613
E06000005,M,22,2014,573
E06000005,M,22,2015,483.5
E06000005,M,22,2016,592.9226842327
E06000005,M,22,2017,584.6806180617
E06000005,M,22,2018,512.6186820673
E06000005,M,22,2019,544.9694635881
E06000005,M,22,2020,531.8773553174
E06000005,M,22,2021,493.1001133616
E06000005,M,22,2022,515.7668740457
E06000005,M,22,2023,441.5567936059
E06000005,M,22,2024,508.1491120858
E06000005,M,22,2025,522.0923158067
E06000005,M,22,2026,546.944161911
E06000005,M,22,2027,538.5793713274
E06000005,M,22,2028,567.5344648598
E06000005,M,22,2029,520.6508964851
E06000005,M,22,2030,489.0337250307
E06000005,M,22,2031,570.513304448
E06000005,M,22,2032,573.7208345906
E06000005,M,22,2033,555.5913801546
E06000005,M,22,2034,572.5969112094
E06000005,M,22,2035,546.3470162176
